0.5570 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
418.1957 	EXP 	image1: size = array([0.88888889, 0.50777778])
418.1957 	EXP 	image1: image = 'stimuli/Healthy/0.jpg'
418.1957 	EXP 	image1: autoDraw = True
418.1957 	EXP 	text1: autoDraw = True
419.9334 	DATA 	Keypress: right
419.9850 	EXP 	image1: autoDraw = False
419.9850 	EXP 	text1: autoDraw = False
419.9850 	EXP 	feedback_text1: text = 'Correct!'
419.9850 	EXP 	feedback_text1: autoDraw = True
420.6897 	EXP 	New trial (rep=0, index=60): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/31.jpg'), ('Block1Corr', 'right')])
420.7568 	EXP 	feedback_text1: autoDraw = False
420.7568 	EXP 	image1: size = array([0.88888889, 0.66666667])
420.7568 	EXP 	image1: image = 'stimuli/Healthy/31.jpg'
420.7568 	EXP 	image1: autoDraw = True
420.7568 	EXP 	text1: autoDraw = True
423.2671 	DATA 	Keypress: left
423.2900 	EXP 	image1: autoDraw = False
423.2900 	EXP 	text1: autoDraw = False
423.2900 	EXP 	feedback_text1: text = 'Incorrect'
423.2900 	EXP 	feedback_text1: autoDraw = True
424.0465 	EXP 	New trial (rep=0, index=61): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/29.jpg'), ('Block1Corr', 'left')])
424.1235 	EXP 	feedback_text1: autoDraw = False
424.1235 	EXP 	image1: size = array([0.88888889, 0.88888889])
424.1235 	EXP 	image1: image = 'stimuli/Soft/29.jpg'
424.1235 	EXP 	image1: autoDraw = True
424.1235 	EXP 	text1: autoDraw = True
426.2979 	DATA 	Keypress: left
426.3229 	EXP 	image1: autoDraw = False
426.3229 	EXP 	text1: autoDraw = False
426.3229 	EXP 	feedback_text1: text = 'Correct!'
426.3229 	EXP 	feedback_text1: autoDraw = True
427.0734 	EXP 	New trial (rep=0, index=62): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/31.jpg'), ('Block1Corr', 'right')])
427.1110 	EXP 	feedback_text1: autoDraw = False
427.1110 	EXP 	image1: size = array([0.88888889, 0.88888889])
427.1110 	EXP 	image1: image = 'stimuli/Soft/31.jpg'
427.1110 	EXP 	image1: autoDraw = True
427.1110 	EXP 	text1: autoDraw = True
428.6444 	DATA 	Keypress: left
428.6581 	EXP 	image1: autoDraw = False
428.6581 	EXP 	text1: autoDraw = False
428.6581 	EXP 	feedback_text1: text = 'Incorrect'
428.6581 	EXP 	feedback_text1: autoDraw = True
429.4403 	EXP 	New trial (rep=0, index=63): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/48.jpg'), ('Block1Corr', 'right')])
429.5176 	EXP 	feedback_text1: autoDraw = False
429.5176 	EXP 	image1: size = array([0.88888889, 0.50222222])
429.5176 	EXP 	image1: image = 'stimuli/Healthy/48.jpg'
429.5176 	EXP 	image1: autoDraw = True
429.5176 	EXP 	text1: autoDraw = True
432.6330 	DATA 	Keypress: right
432.6557 	EXP 	image1: autoDraw = False
432.6557 	EXP 	text1: autoDraw = False
432.6557 	EXP 	feedback_text1: text = 'Correct!'
432.6557 	EXP 	feedback_text1: autoDraw = True
433.3944 	EXP 	New trial (rep=0, index=64): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/26.jpg'), ('Block1Corr', 'left')])
433.4401 	EXP 	feedback_text1: autoDraw = False
433.4401 	EXP 	image1: size = array([0.88888889, 0.53777778])
433.4401 	EXP 	image1: image = 'stimuli/Soft/26.jpg'
433.4401 	EXP 	image1: autoDraw = True
433.4401 	EXP 	text1: autoDraw = True
435.7677 	DATA 	Keypress: right
435.8234 	EXP 	image1: autoDraw = False
435.8234 	EXP 	text1: autoDraw = False
435.8234 	EXP 	feedback_text1: text = 'Incorrect'
435.8234 	EXP 	feedback_text1: autoDraw = True
436.5231 	EXP 	New trial (rep=0, index=65): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/53.jpg'), ('Block1Corr', 'right')])
436.5605 	EXP 	feedback_text1: autoDraw = False
436.5605 	EXP 	image1: size = array([0.88888889, 0.59222222])
436.5605 	EXP 	image1: image = 'stimuli/Healthy/53.jpg'
436.5605 	EXP 	image1: autoDraw = True
436.5605 	EXP 	text1: autoDraw = True
438.3282 	DATA 	Keypress: left
438.3417 	EXP 	image1: autoDraw = False
438.3417 	EXP 	text1: autoDraw = False
438.3417 	EXP 	feedback_text1: text = 'Incorrect'
438.3417 	EXP 	feedback_text1: autoDraw = True
439.0900 	EXP 	New trial (rep=0, index=66): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/17.jpg'), ('Block1Corr', 'right')])
439.1232 	EXP 	feedback_text1: autoDraw = False
439.1232 	EXP 	image1: size = array([0.88888889, 0.59222222])
439.1232 	EXP 	image1: image = 'stimuli/Healthy/17.jpg'
439.1232 	EXP 	image1: autoDraw = True
439.1232 	EXP 	text1: autoDraw = True
441.3608 	EXP 	image1: autoDraw = False
441.3608 	EXP 	text1: autoDraw = False
441.3608 	EXP 	feedback_text1: text = 'Correct!'
441.3608 	EXP 	feedback_text1: autoDraw = True
441.3640 	DATA 	Keypress: right
442.0738 	EXP 	New trial (rep=0, index=67): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/45.jpg'), ('Block1Corr', 'left')])
442.1570 	EXP 	feedback_text1: autoDraw = False
442.1570 	EXP 	image1: size = array([0.88888889, 0.88888889])
442.1570 	EXP 	image1: image = 'stimuli/Soft/45.jpg'
442.1570 	EXP 	image1: autoDraw = True
442.1570 	EXP 	text1: autoDraw = True
444.2591 	DATA 	Keypress: left
444.2715 	EXP 	image1: autoDraw = False
444.2715 	EXP 	text1: autoDraw = False
444.2715 	EXP 	feedback_text1: text = 'Correct!'
444.2715 	EXP 	feedback_text1: autoDraw = True
445.0087 	EXP 	New trial (rep=0, index=68): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/28.jpg'), ('Block1Corr', 'left')])
445.0736 	EXP 	feedback_text1: autoDraw = False
445.0736 	EXP 	feedback_text1: autoDraw = False
445.0736 	EXP 	image1: size = array([0.88888889, 0.49777778])
445.0736 	EXP 	image1: image = 'stimuli/School/28.jpg'
445.0736 	EXP 	image1: autoDraw = True
445.0736 	EXP 	text1: autoDraw = True
447.9784 	DATA 	Keypress: right
447.9905 	EXP 	image1: autoDraw = False
447.9905 	EXP 	text1: autoDraw = False
447.9905 	EXP 	feedback_text1: text = 'Incorrect'
447.9905 	EXP 	feedback_text1: autoDraw = True
448.7276 	EXP 	New trial (rep=0, index=69): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/25.jpg'), ('Block1Corr', 'right')])
448.7642 	EXP 	feedback_text1: autoDraw = False
448.7642 	EXP 	image1: size = array([0.88666667, 0.88888889])
448.7642 	EXP 	image1: image = 'stimuli/Healthy/25.jpg'
448.7642 	EXP 	image1: autoDraw = True
448.7642 	EXP 	text1: autoDraw = True
450.8366 	DATA 	Keypress: left
450.8554 	EXP 	image1: autoDraw = False
450.8554 	EXP 	text1: autoDraw = False
450.8554 	EXP 	feedback_text1: text = 'Incorrect'
450.8554 	EXP 	feedback_text1: autoDraw = True
451.6058 	EXP 	New trial (rep=0, index=70): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/55.jpg'), ('Block1Corr', 'right')])
451.6387 	EXP 	feedback_text1: autoDraw = False
451.6387 	EXP 	image1: size = array([0.88888889, 0.5       ])
451.6387 	EXP 	image1: image = 'stimuli/Healthy/55.jpg'
451.6387 	EXP 	image1: autoDraw = True
451.6387 	EXP 	text1: autoDraw = True
453.8522 	DATA 	Keypress: left
453.9052 	EXP 	image1: autoDraw = False
453.9052 	EXP 	text1: autoDraw = False
453.9052 	EXP 	feedback_text1: text = 'Incorrect'
453.9052 	EXP 	feedback_text1: autoDraw = True
454.6229 	EXP 	New trial (rep=0, index=71): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/4.jpg'), ('Block1Corr', 'left')])
454.6553 	EXP 	feedback_text1: autoDraw = False
454.6553 	EXP 	image1: size = array([0.88888889, 0.59222222])
454.6553 	EXP 	image1: image = 'stimuli/Soft/4.jpg'
454.6553 	EXP 	image1: autoDraw = True
454.6553 	EXP 	text1: autoDraw = True
456.3974 	DATA 	Keypress: left
456.4253 	EXP 	image1: autoDraw = False
456.4253 	EXP 	text1: autoDraw = False
456.4253 	EXP 	feedback_text1: text = 'Correct!'
456.4253 	EXP 	feedback_text1: autoDraw = True
457.1724 	EXP 	New trial (rep=0, index=72): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/7.jpg'), ('Block1Corr', 'right')])
457.2044 	EXP 	feedback_text1: autoDraw = False
457.2044 	EXP 	image1: size = array([0.88888889, 0.49888889])
457.2044 	EXP 	image1: image = 'stimuli/Healthy/7.jpg'
457.2044 	EXP 	image1: autoDraw = True
457.2044 	EXP 	text1: autoDraw = True
459.6022 	DATA 	Keypress: left
459.6382 	EXP 	image1: autoDraw = False
459.6382 	EXP 	text1: autoDraw = False
459.6382 	EXP 	feedback_text1: text = 'Incorrect'
459.6382 	EXP 	feedback_text1: autoDraw = True
460.3564 	EXP 	New trial (rep=0, index=73): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/47.jpg'), ('Block1Corr', 'right')])
460.4252 	EXP 	feedback_text1: autoDraw = False
460.4252 	EXP 	image1: size = array([0.88888889, 0.59222222])
460.4252 	EXP 	image1: image = 'stimuli/Healthy/47.jpg'
460.4252 	EXP 	image1: autoDraw = True
460.4252 	EXP 	text1: autoDraw = True
462.3612 	DATA 	Keypress: right
462.3755 	EXP 	image1: autoDraw = False
462.3755 	EXP 	text1: autoDraw = False
462.3755 	EXP 	feedback_text1: text = 'Correct!'
462.3755 	EXP 	feedback_text1: autoDraw = True
463.1273 	EXP 	New trial (rep=0, index=74): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/38.jpg'), ('Block1Corr', 'left')])
463.1727 	EXP 	feedback_text1: autoDraw = False
463.1727 	EXP 	image1: size = array([0.88888889, 0.46111111])
463.1727 	EXP 	image1: image = 'stimuli/School/38.jpg'
463.1727 	EXP 	image1: autoDraw = True
463.1727 	EXP 	text1: autoDraw = True
465.9557 	EXP 	image1: autoDraw = False
465.9557 	EXP 	text1: autoDraw = False
465.9557 	EXP 	feedback_text1: text = 'Incorrect'
465.9557 	EXP 	feedback_text1: autoDraw = True
465.9588 	DATA 	Keypress: right
466.6745 	EXP 	New trial (rep=0, index=75): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/1.jpg'), ('Block1Corr', 'right')])
466.7564 	EXP 	feedback_text1: autoDraw = False
466.7564 	EXP 	image1: size = array([0.86555556, 0.88888889])
466.7564 	EXP 	image1: image = 'stimuli/Soft/1.jpg'
466.7564 	EXP 	image1: autoDraw = True
466.7564 	EXP 	text1: autoDraw = True
468.5214 	EXP 	image1: autoDraw = False
468.5214 	EXP 	text1: autoDraw = False
468.5214 	EXP 	feedback_text1: text = 'Incorrect'
468.5214 	EXP 	feedback_text1: autoDraw = True
468.5257 	DATA 	Keypress: left
469.2226 	EXP 	New trial (rep=0, index=76): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/22.jpg'), ('Block1Corr', 'left')])
469.2603 	EXP 	feedback_text1: autoDraw = False
469.2603 	EXP 	image1: size = array([0.88888889, 0.59222222])
469.2603 	EXP 	image1: image = 'stimuli/School/22.jpg'
469.2603 	EXP 	image1: autoDraw = True
469.2603 	EXP 	text1: autoDraw = True
472.3949 	DATA 	Keypress: left
472.4098 	EXP 	image1: autoDraw = False
472.4098 	EXP 	text1: autoDraw = False
472.4098 	EXP 	feedback_text1: text = 'Correct!'
472.4098 	EXP 	feedback_text1: autoDraw = True
473.1894 	EXP 	New trial (rep=0, index=77): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/49.jpg'), ('Block1Corr', 'left')])
473.2273 	EXP 	feedback_text1: autoDraw = False
473.2273 	EXP 	image1: size = array([0.59222222, 0.88888889])
473.2273 	EXP 	image1: image = 'stimuli/School/49.jpg'
473.2273 	EXP 	image1: autoDraw = True
473.2273 	EXP 	text1: autoDraw = True
475.8396 	DATA 	Keypress: right
475.8549 	EXP 	image1: autoDraw = False
475.8549 	EXP 	text1: autoDraw = False
475.8549 	EXP 	feedback_text1: text = 'Incorrect'
475.8549 	EXP 	feedback_text1: autoDraw = True
476.6097 	EXP 	New trial (rep=0, index=78): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/48.jpg'), ('Block1Corr', 'right')])
476.6881 	EXP 	feedback_text1: autoDraw = False
476.6881 	EXP 	image1: size = array([0.66666667, 0.88888889])
476.6881 	EXP 	image1: image = 'stimuli/Soft/48.jpg'
476.6881 	EXP 	image1: autoDraw = True
476.6881 	EXP 	text1: autoDraw = True
479.7615 	DATA 	Keypress: left
479.7745 	EXP 	image1: autoDraw = False
479.7745 	EXP 	text1: autoDraw = False
479.7745 	EXP 	feedback_text1: text = 'Incorrect'
479.7745 	EXP 	feedback_text1: autoDraw = True
480.5136 	EXP 	New trial (rep=0, index=79): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/56.jpg'), ('Block1Corr', 'left')])
480.5720 	EXP 	feedback_text1: autoDraw = False
480.5720 	EXP 	feedback_text1: autoDraw = False
480.5720 	EXP 	image1: size = array([0.58888889, 0.88888889])
480.5720 	EXP 	image1: image = 'stimuli/Soft/56.jpg'
480.5720 	EXP 	image1: autoDraw = True
480.5720 	EXP 	text1: autoDraw = True
484.9136 	DATA 	Keypress: left
484.9389 	EXP 	image1: autoDraw = False
484.9389 	EXP 	text1: autoDraw = False
484.9389 	EXP 	feedback_text1: text = 'Correct!'
484.9389 	EXP 	feedback_text1: autoDraw = True
485.7060 	EXP 	New trial (rep=0, index=80): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/28.jpg'), ('Block1Corr', 'right')])
485.7393 	EXP 	feedback_text1: autoDraw = False
485.7393 	EXP 	image1: size = array([0.88888889, 0.48      ])
485.7393 	EXP 	image1: image = 'stimuli/Healthy/28.jpg'
485.7393 	EXP 	image1: autoDraw = True
485.7393 	EXP 	text1: autoDraw = True
489.3599 	DATA 	Keypress: right
489.3739 	EXP 	image1: autoDraw = False
489.3739 	EXP 	text1: autoDraw = False
489.3739 	EXP 	feedback_text1: text = 'Correct!'
489.3739 	EXP 	feedback_text1: autoDraw = True
490.1219 	EXP 	New trial (rep=0, index=81): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/40.jpg'), ('Block1Corr', 'left')])
490.1890 	EXP 	feedback_text1: autoDraw = False
490.1890 	EXP 	image1: size = array([0.88888889, 0.44444444])
490.1890 	EXP 	image1: image = 'stimuli/Soft/40.jpg'
490.1890 	EXP 	image1: autoDraw = True
490.1890 	EXP 	text1: autoDraw = True
491.8890 	EXP 	image1: autoDraw = False
491.8890 	EXP 	text1: autoDraw = False
491.8890 	EXP 	feedback_text1: text = 'Correct!'
491.8890 	EXP 	feedback_text1: autoDraw = True
491.8927 	DATA 	Keypress: left
492.5896 	EXP 	New trial (rep=0, index=82): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/68.jpg'), ('Block1Corr', 'right')])
492.6229 	EXP 	feedback_text1: autoDraw = False
492.6229 	EXP 	image1: size = array([0.88888889, 0.59222222])
492.6229 	EXP 	image1: image = 'stimuli/Healthy/68.jpg'
492.6229 	EXP 	image1: autoDraw = True
492.6229 	EXP 	text1: autoDraw = True
494.5060 	EXP 	image1: autoDraw = False
494.5060 	EXP 	text1: autoDraw = False
494.5060 	EXP 	feedback_text1: text = 'Correct!'
494.5060 	EXP 	feedback_text1: autoDraw = True
494.5097 	DATA 	Keypress: right
495.2066 	EXP 	New trial (rep=0, index=83): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/30.jpg'), ('Block1Corr', 'left')])
495.2396 	EXP 	feedback_text1: autoDraw = False
495.2396 	EXP 	image1: size = array([0.88888889, 0.59222222])
495.2396 	EXP 	image1: image = 'stimuli/School/30.jpg'
495.2396 	EXP 	image1: autoDraw = True
495.2396 	EXP 	text1: autoDraw = True
497.9106 	DATA 	Keypress: left
497.9256 	EXP 	image1: autoDraw = False
497.9256 	EXP 	text1: autoDraw = False
497.9256 	EXP 	feedback_text1: text = 'Correct!'
497.9256 	EXP 	feedback_text1: autoDraw = True
498.6921 	EXP 	New trial (rep=0, index=84): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/13.jpg'), ('Block1Corr', 'right')])
498.7378 	EXP 	feedback_text1: autoDraw = False
498.7378 	EXP 	image1: size = array([0.88888889, 0.88888889])
498.7378 	EXP 	image1: image = 'stimuli/Soft/13.jpg'
498.7378 	EXP 	image1: autoDraw = True
498.7378 	EXP 	text1: autoDraw = True
502.1466 	DATA 	Keypress: left
502.1916 	EXP 	image1: autoDraw = False
502.1916 	EXP 	text1: autoDraw = False
502.1916 	EXP 	feedback_text1: text = 'Incorrect'
502.1916 	EXP 	feedback_text1: autoDraw = True
502.9071 	EXP 	New trial (rep=0, index=85): OrderedDict([('Block1Type', 'Fix2'), ('Block1Stim', 'stimuli/School/2.jpg'), ('Block1Corr', 'left')])
502.9805 	EXP 	feedback_text1: autoDraw = False
502.9805 	EXP 	image1: size = array([0.88888889, 0.59222222])
502.9805 	EXP 	image1: image = 'stimuli/School/2.jpg'
502.9805 	EXP 	image1: autoDraw = True
502.9805 	EXP 	text1: autoDraw = True
504.8013 	DATA 	Keypress: left
504.8214 	EXP 	image1: autoDraw = False
504.8214 	EXP 	text1: autoDraw = False
504.8214 	EXP 	feedback_text1: text = 'Correct!'
504.8214 	EXP 	feedback_text1: autoDraw = True
505.5716 	EXP 	New trial (rep=0, index=86): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/32.jpg'), ('Block1Corr', 'right')])
505.6132 	EXP 	feedback_text1: autoDraw = False
505.6132 	EXP 	image1: size = array([0.88888889, 0.88888889])
505.6132 	EXP 	image1: image = 'stimuli/Soft/32.jpg'
505.6132 	EXP 	image1: autoDraw = True
505.6132 	EXP 	text1: autoDraw = True
507.1817 	DATA 	Keypress: right
507.2050 	EXP 	image1: autoDraw = False
507.2050 	EXP 	text1: autoDraw = False
507.2050 	EXP 	feedback_text1: text = 'Correct!'
507.2050 	EXP 	feedback_text1: autoDraw = True
507.9559 	EXP 	New trial (rep=0, index=87): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/58.jpg'), ('Block1Corr', 'left')])
507.9954 	EXP 	feedback_text1: autoDraw = False
507.9954 	EXP 	image1: size = array([0.88888889, 0.88888889])
507.9954 	EXP 	image1: image = 'stimuli/Soft/58.jpg'
507.9954 	EXP 	image1: autoDraw = True
507.9954 	EXP 	text1: autoDraw = True
509.8688 	DATA 	Keypress: left
509.8879 	EXP 	image1: autoDraw = False
509.8879 	EXP 	text1: autoDraw = False
509.8879 	EXP 	feedback_text1: text = 'Correct!'
509.8879 	EXP 	feedback_text1: autoDraw = True
510.6729 	EXP 	New trial (rep=0, index=88): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/51.jpg'), ('Block1Corr', 'right')])
510.7047 	EXP 	feedback_text1: autoDraw = False
510.7047 	EXP 	image1: size = array([0.88888889, 0.59111111])
510.7047 	EXP 	image1: image = 'stimuli/Healthy/51.jpg'
510.7047 	EXP 	image1: autoDraw = True
510.7047 	EXP 	text1: autoDraw = True
513.2264 	DATA 	Keypress: right
513.2421 	EXP 	image1: autoDraw = False
513.2421 	EXP 	text1: autoDraw = False
513.2421 	EXP 	feedback_text1: text = 'Correct!'
513.2421 	EXP 	feedback_text1: autoDraw = True
513.9937 	EXP 	New trial (rep=0, index=89): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/10.jpg'), ('Block1Corr', 'left')])
514.0397 	EXP 	feedback_text1: autoDraw = False
514.0397 	EXP 	image1: size = array([0.88888889, 0.66666667])
514.0397 	EXP 	image1: image = 'stimuli/Soft/10.jpg'
514.0397 	EXP 	image1: autoDraw = True
514.0397 	EXP 	text1: autoDraw = True
515.5915 	DATA 	Keypress: left
515.6040 	EXP 	image1: autoDraw = False
515.6040 	EXP 	text1: autoDraw = False
515.6040 	EXP 	feedback_text1: text = 'Correct!'
515.6040 	EXP 	feedback_text1: autoDraw = True
516.3550 	EXP 	New trial (rep=0, index=90): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/27.jpg'), ('Block1Corr', 'right')])
516.3884 	EXP 	feedback_text1: autoDraw = False
516.3884 	EXP 	image1: size = array([0.88888889, 0.5       ])
516.3884 	EXP 	image1: image = 'stimuli/Soft/27.jpg'
516.3884 	EXP 	image1: autoDraw = True
516.3884 	EXP 	text1: autoDraw = True
520.2777 	DATA 	Keypress: left
520.2912 	EXP 	image1: autoDraw = False
520.2912 	EXP 	text1: autoDraw = False
520.2912 	EXP 	feedback_text1: text = 'Incorrect'
520.2912 	EXP 	feedback_text1: autoDraw = True
521.0891 	EXP 	New trial (rep=0, index=91): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/30.jpg'), ('Block1Corr', 'left')])
521.1733 	EXP 	feedback_text1: autoDraw = False
521.1733 	EXP 	image1: size = array([0.88888889, 0.83888889])
521.1733 	EXP 	image1: image = 'stimuli/Soft/30.jpg'
521.1733 	EXP 	image1: autoDraw = True
521.1733 	EXP 	text1: autoDraw = True
522.8894 	DATA 	Keypress: left
522.9380 	EXP 	image1: autoDraw = False
522.9380 	EXP 	text1: autoDraw = False
522.9380 	EXP 	feedback_text1: text = 'Correct!'
522.9380 	EXP 	feedback_text1: autoDraw = True
523.6565 	EXP 	New trial (rep=0, index=92): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/8.jpg'), ('Block1Corr', 'right')])
523.6904 	EXP 	feedback_text1: autoDraw = False
523.6904 	EXP 	image1: size = array([0.60555556, 0.88888889])
523.6904 	EXP 	image1: image = 'stimuli/Soft/8.jpg'
523.6904 	EXP 	image1: autoDraw = True
523.6904 	EXP 	text1: autoDraw = True
526.1750 	EXP 	image1: autoDraw = False
526.1750 	EXP 	text1: autoDraw = False
526.1750 	EXP 	feedback_text1: text = 'Incorrect'
526.1750 	EXP 	feedback_text1: autoDraw = True
526.1842 	DATA 	Keypress: left
526.9387 	EXP 	New trial (rep=0, index=93): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/46.jpg'), ('Block1Corr', 'left')])
526.9883 	EXP 	feedback_text1: autoDraw = False
526.9883 	EXP 	image1: size = array([0.88888889, 0.66111111])
526.9883 	EXP 	image1: image = 'stimuli/Soft/46.jpg'
526.9883 	EXP 	image1: autoDraw = True
526.9883 	EXP 	text1: autoDraw = True
528.8785 	DATA 	Keypress: right
528.9434 	EXP 	image1: autoDraw = False
528.9434 	EXP 	text1: autoDraw = False
528.9434 	EXP 	feedback_text1: text = 'Incorrect'
528.9434 	EXP 	feedback_text1: autoDraw = True
529.6420 	EXP 	New trial (rep=0, index=94): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/2.jpg'), ('Block1Corr', 'right')])
529.6934 	EXP 	feedback_text1: autoDraw = False
529.6934 	EXP 	image1: size = array([0.88888889, 0.49777778])
529.6934 	EXP 	image1: image = 'stimuli/Healthy/2.jpg'
529.6934 	EXP 	image1: autoDraw = True
529.6934 	EXP 	text1: autoDraw = True
533.4751 	DATA 	Keypress: left
533.4881 	EXP 	image1: autoDraw = False
533.4881 	EXP 	text1: autoDraw = False
533.4881 	EXP 	feedback_text1: text = 'Incorrect'
533.4881 	EXP 	feedback_text1: autoDraw = True
534.2725 	EXP 	New trial (rep=0, index=95): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/30.jpg'), ('Block1Corr', 'right')])
534.3051 	EXP 	feedback_text1: autoDraw = False
534.3051 	EXP 	image1: size = array([0.88888889, 0.59222222])
534.3051 	EXP 	image1: image = 'stimuli/Healthy/30.jpg'
534.3051 	EXP 	image1: autoDraw = True
534.3051 	EXP 	text1: autoDraw = True
535.8471 	DATA 	Keypress: right
535.8730 	EXP 	image1: autoDraw = False
535.8730 	EXP 	text1: autoDraw = False
535.8730 	EXP 	feedback_text1: text = 'Correct!'
535.8730 	EXP 	feedback_text1: autoDraw = True
536.6221 	EXP 	New trial (rep=0, index=96): OrderedDict([('Block1Type', 'Cond'), ('Block1Stim', 'stimuli/Soft/15.jpg'), ('Block1Corr', 'left')])
536.6549 	EXP 	feedback_text1: autoDraw = False
536.6549 	EXP 	image1: size = array([0.66666667, 0.88888889])
536.6549 	EXP 	image1: image = 'stimuli/Soft/15.jpg'
536.6549 	EXP 	image1: autoDraw = True
536.6549 	EXP 	text1: autoDraw = True
538.5199 	DATA 	Keypress: left
538.5380 	EXP 	image1: autoDraw = False
538.5380 	EXP 	text1: autoDraw = False
538.5380 	EXP 	feedback_text1: text = 'Correct!'
538.5380 	EXP 	feedback_text1: autoDraw = True
539.3053 	EXP 	New trial (rep=0, index=97): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/12.jpg'), ('Block1Corr', 'right')])
539.3398 	EXP 	feedback_text1: autoDraw = False
539.3398 	EXP 	image1: size = array([0.88888889, 0.62888889])
539.3398 	EXP 	image1: image = 'stimuli/Healthy/12.jpg'
539.3398 	EXP 	image1: autoDraw = True
539.3398 	EXP 	text1: autoDraw = True
541.9430 	DATA 	Keypress: right
541.9605 	EXP 	image1: autoDraw = False
541.9605 	EXP 	text1: autoDraw = False
541.9605 	EXP 	feedback_text1: text = 'Correct!'
541.9605 	EXP 	feedback_text1: autoDraw = True
542.7221 	EXP 	New trial (rep=0, index=98): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/26.jpg'), ('Block1Corr', 'right')])
542.7554 	EXP 	feedback_text1: autoDraw = False
542.7554 	EXP 	image1: size = array([0.88888889, 0.5       ])
542.7554 	EXP 	image1: image = 'stimuli/Healthy/26.jpg'
542.7554 	EXP 	image1: autoDraw = True
542.7554 	EXP 	text1: autoDraw = True
544.7306 	DATA 	Keypress: left
544.7544 	EXP 	image1: autoDraw = False
544.7544 	EXP 	text1: autoDraw = False
544.7544 	EXP 	feedback_text1: text = 'Incorrect'
544.7544 	EXP 	feedback_text1: autoDraw = True
545.5230 	EXP 	New trial (rep=0, index=99): OrderedDict([('Block1Type', 'Fix1'), ('Block1Stim', 'stimuli/Healthy/4.jpg'), ('Block1Corr', 'right')])
545.5548 	EXP 	feedback_text1: autoDraw = False
545.5548 	EXP 	image1: size = array([0.88888889, 0.46444444])
545.5548 	EXP 	image1: image = 'stimuli/Healthy/4.jpg'
545.5548 	EXP 	image1: autoDraw = True
545.5548 	EXP 	text1: autoDraw = True
547.7057 	EXP 	image1: autoDraw = False
547.7057 	EXP 	text1: autoDraw = False
547.7057 	EXP 	feedback_text1: text = 'Correct!'
547.7057 	EXP 	feedback_text1: autoDraw = True
547.7089 	DATA 	Keypress: right
